vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url
80559183,Кантанелло,Главный инженер,от 50 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день",[],"Обязанности:    содержание зданий и сооружений, эксплуатация оборудования пищевой промышленности обслуживание инженерных сетей, вентиляции, отопления, электричества.    Требования:  опыт работы    Условия:  трудоустройство по ТК РФ, соц. пакет. рассмотрим резюме заработная плата по итогам собеседования Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80559183
80559208,Спецмонтажсервис,Инженер-проектировщик слаботочных систем,от 60 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день","['Проектная документация', 'AutoCAD', 'Разработка проектной документации', 'Проектирование', 'Инженерные системы']","Обязанности:  Проектирование слаботочных систем (АПС, СОУЭ, ЛВС, ОС, СКУД, ВН и др.) Разработка проектной и рабочей документации (чертежи, пояснительная записка, спецификации и др.). Обследование объекта, сбор и согласование исходных данных. Выполнение расчетов. Подбор оборудования. Согласование разрабатываемых проектов с подразделениями компании.  Требования:  Высшее техническое образование. Уверенный пользователь AutoСad, Microsoft Office. Знание нормативной документации (ГОСТов, СНиПов, стандартов в сфере проектирования), порядка правил оформления документации. Опыт проектирования (от 3-х лет). Знание принципов работы оборудования, его технических особенностей. Знание принципов построения и функционирования инженерных систем здания.  Условия:  На территории работодателя. Офис находится в 7 мин. ходьбы от м. Нарвская, на территории Красного треугольника. Полный рабочий день с 9ч. до 17ч.30м., пятница до 16ч.30м. испытательный срок 3 месяца. Зарплата обсуждается при взаимной заинтересованности. оформление по ТК, дружный коллектив. Возможность обучения и карьерного роста. Ключевые навыкиПроектная документацияAutoCADРазработка проектной документацииПроектированиеИнженерные системыКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСанкт-Петербург, Нарвская, набережная Обводного канала, 138к7Показать на большой карте","Санкт-Петербург, Нарвская, набережная Обводного канала, 138к7",https://hh.ru/vacancy/80559208
80559293,АО Гринатом. Машинное обучение и искусственный интеллект,"Главный эксперт технологического отдела (SLM, SLS технологии)",з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день","['Технология производства', 'SLS, SLM', '3D печать', 'Оптимизация рабочего процесса', 'Эффективное принятие решений', 'Стремление развиваться', 'Высокая ответственность']","  Вакансия открыта в структуре ГК Росатом, в компании ООО «Русатом - Аддитивные Технологии», которая является развивающимся отраслевым интегратором, объединяющим научные и производственные предприятия в рамках развития отечественных аддитивных технологий. Основные функциональные задачи и зона ответственности: 1. Участие в проведении исследовательских и экспериментальных работ по освоению вновь разрабатываемых технологических процессов по технологии LB-PBF (SLM, СЛС). 2. Разработка комплексных режимов СЛС различных материалов. 3. Выбор оптимального размещения детали, параметров геометрии и мест подведения поддерживающих структур. 4. Разработка и внедрение новых технологических процессов. 5. Документальная фиксация данных, полученных практически и на основании этих данных:  Осуществление разработки технических нормативов, технологических инструкций, технологических карт и другой технической документации; Обеспечивать своевременное внесение изменений в технологические процессы.  6. Отработка конструкторской документации на технологичность. 7. Осуществление работ по определению, разработке и внедрению передовых технологий. 8. Проведение анализа конструкции изделий с целью ее совершенствования. 9. Формирование требований к поддерживающим конструкциям, применяемым во время ЗD- печати. 10. Разработка технологической документации в части подготовки к 3D-печати и постобработки. 11. Составление планов размещения оборудования, технического оснащения и организации рабочих мест, расчёт производственных мощностей и загрузки оборудования. 12. Периодический контроль качества производства работ и технологической дисциплины. 13. Мониторинг развития технологий аддитивного производства. 14. Непосредственное участие в проектах по организации производства оборудования для 3D- печати и материалов для аддитивных производств. 15. Участие в выставках, конференциях, семинарах.   Ваша кандидатура будет интересна нам, если у Вас есть: 1. Высшее профессиональное образование по направлениям: Металловедение, материаловедение, ОМД. 2. Опыт работы в технологических службах производств не менее 3 лет. 3. Знание технологий аддитивного производства и опыт работы с технологиями SLM. 4. Обязателен опыт разработки режимов СЛС – не менее 2 лет. 5. Опыт в разработке оборудования СЛС. 6. Знание основ материаловедения металлических материалов. 7. Умение применить в конструкции оптимальные требования к изделию по технологичности, учитывая особенности технологии СЛС. 8. Глубокие знания в Materialise Magics, умение работы в САПР (SOLIDWORKS, Компас 3D, Autodesk lnventor); 9. Опыт работы по разработке технологической документации, научно-технических отчетов. Мы предлагаем: 1. Работу в компании, обладающей уникальными знаниями и технологиями. 2. Решение глобальных задач национального масштаба. 3. Возможность работать с инновационными проектами. 4. Постоянное совершенствование рабочих процессов, нацеленность на результативность. 5. Конкурентоспособный уровень оплаты труда + бонус за эффективную работу.  Ключевые навыкиТехнология производстваSLS, SLM3D печатьОптимизация рабочего процессаЭффективное принятие решенийСтремление развиватьсяВысокая ответственностьЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Каширское шоссе, 49Показать на большой карте","Москва, Каширское шоссе, 49",https://hh.ru/vacancy/80559293
80559300,"АО «Силовые машины», Студентам и выпускникам",Инженер-технолог (на производство),от 44 505 руб. до вычета налогов,,0,0,1–3 года,"Полная занятость, полный день",[],"


























































ЗАДАЧИ:  Анализ причин брака и дефектов в производстве, разработка и внедрение мероприятий по их ликвидации; Обеспечение взаимодействия между техническими службами и производством, организация и участие на совещаниях по качеству; Контроль исполнения принятых решений; Оформление отчетной документации; Подготовка данных и оформление информационных стендов; Технологическое сопровождение и решение оперативных вопрос в производстве, контроль соблюдения технологической дисциплины; Ведение базы оборудования цеха, своевременная аттестация оборудования  МЫ ОЖИДАЕМ ОТ ВАС:  Высшее техническое образование по специальности «Технология машиностроения» или среднее профессиональное образование; Уверенный пользователь ПК; Умение чтений чертежей, технической документации; Опыт ведения деловых переписок и переговоров.  МЫ ПРЕДЛАГАЕМ:  ​Работа в ПАО ""Силовые машины"" завод ""Электросила""; ГРАФИК РАБОТЫ: 5/2, с 07-00 до 15-40; МЕСТО РАБОТЫ: г. Санкт-Петербург, Московский проспект, 158. 


Работа в «Силовых машинах» – это:





Гарантии стабильности:





Оформление по ТК РФ, достойная заработная плата и премии
Оплата проезда до места работы для кандидатов из регионов
Компенсация аренды жилья при переезде
Жилищная программа, в рамках которой компенсируется часть процентной ставки по ипотеке работникам КБ, ТУ, линейным руководителям на производстве







Обучение и развитие





Внутреннее обучение для сотрудников (Инженерная лидерская программа - трамплин для твоей карьеры, Школа мастеров, программа обучения «Достичь большего вместе» и пр.)
Обучение иностранному языку с компенсацией части стоимости
Обучение в аспирантуре и соискание учёной степени при поддержке АО «Силовые машины»
Электронная библиотека







Здоровье и спорт





Обеспечиваем СИЗ и спецодеждой
Бесплатное обслуживание в медсанчасти на территории завода (диагностические лабораторные и инструментальные исследования, физиотерапевтические процедуры, лечебный массаж, гинекология, офтальмология, отоларингологический кабинет)
Льготные путевки на санаторно-курортное лечение
Льготные путевки на оздоровительный отдых для сотрудников и их детей
Фонд медицинской помощи сотрудников для компенсации дорогостоящего лечения
Медицинские услуги по льготным ценам в медицинских учреждениях г. Санкт-Петербурга
Абонементы в спортивные клубы по выгодным ценам
Спартакиады и соревнования по различным видам спорта (включая футбол, баскетбол, лыжные и велосипедные гонки и т.д.)







Развлечение, отдых и подарки 





Билеты в театр, музеи, концерты и пр.
Подарки для детей сотрудников на Новый год, а также на День знаний для первоклассников
Скидки от наших партнёров (кинотеатр «Каро», «Утконос», «TUI», «Лента» и многие другие)












Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСанкт-Петербург, Московский пр., 158Показать на большой карте","Санкт-Петербург, Московский пр., 158",https://hh.ru/vacancy/80559300
80559500,ООО ЭНЕРКОМ,Инженер-проектировщик (электроснабжение),от 150 000 руб. на руки,,0,0,более 6 лет,"Полная занятость, полный день","['AutoCAD', 'Проектная документация', 'Проектирование', 'Разработка технических заданий', 'Разработка проектной документации', 'Знание нормативной документации']","Обязанности:  Сбор исходных данных для разработки проекта. Участие в разработке ТЗ на проектирование. Предпроектное обследование объектов. Заказ геодезической съемки. Проектирование кабельных трасс 0,4-20 кВ открытым способом, закрытым способом методом ГНБ Разработка проектной и рабочей документации по системам электроснабжения 0,4-20 кВ (разделы стадии ""П"" - ТКР, ПОС разделы стадии ""Р"" - ЭС). Согласование проектов со всеми заинтересованными организациями в т.ч. МКС-филиал ПАО ""Россети Московский регион"", АО ""ОЭК"", ГБУ ""Мосгоргеотрест"". Авторский надзор. Взаимодействие со смежными отделами. Участие в подготовке технико-коммерческих предложений.  Требования:  Высшее образование. Уверенный пользователь AutoCAD, MS Office. Наличие знаний и навыков работы с нормативно-технической документацией по проектируемым системам. Умение читать однолинейные схемы, вести электротехнические расчёты.  Условия:  Оформление в соответствии с ТК РФ. Пятидневная рабочая неделя, выходные сб., вс. Размер заработной платы обсуждается на собеседовании. Ключевые навыкиAutoCADПроектная документацияПроектированиеРазработка технических заданийРазработка проектной документацииЗнание нормативной документацииКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Северный административный округ, улица 8 Марта, 1с12Показать на большой карте","Москва, Северный административный округ, улица 8 Марта, 1с12",https://hh.ru/vacancy/80559500
80559524,Сбер для экспертов,Аналитик,з/п не указана,,0,0,1–3 года,"Полная занятость, полный день",[],"Сбер приглашает аналитиков в подразделение управления розничными рисками. Мы служим глазами нашего руководства – объясняем тренды (есть ли пузырь на рынке ипотеки?), отвечаем на сложные вопросы (как изменился портрет заемщика после начала кризиса?), готовим регуляторную и управленческую отчётность, выстраиваем мониторинг риск-индикаторов. Мы ищем специалистов в области ds/de/da с хорошим знанием предметной области. Обязанности  Проведение сложных аналитических исследований на основе данных, анализ отклонений риск-метрик от плана, выявление трендов на рынке и в портфеле Сбера, поиск драйверов изменений Выстраивание бэнчмаркинга с рынком Создание отчетности для новых продуктов/процессов  Требования  Высшее математическое или техническое образование (преимущество за выпускниками МГУ, ВШЭ, РЭШ, МФТИ) Внимательность к деталям, умение формировать выводы на основе проведенных исследований Уверенные знания теории вероятностей и математической статистики Знание SQL, Python будет преимуществом Желателен опыт в финансовой сфере  Условия  Работа в крупнейшей экосистеме России; Трудоустройство согласно ТК РФ; Регулярное корпоративное обучение; ДМС, страхование от несчастных случаев и тяжелых заболеваний; Материальная помощь и социальная поддержка, корпоративная пенсионная программа; Льготные условия кредитования; Яркая и насыщенная корпоративная жизнь Офис: пр-кт Кутузовский, 32 к3 (м.Кутузовская) Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80559524
80559602,BI.ZONE Направление Кибербезопасность,Ведущий аналитик SOC,з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день",[],"









Присоединяйся к команде BI.ZONE и делай цифровой мир безопаснее вместе с нами


BI.ZONE создает IT-продукты для обеспечения кибербезопасности: от мобильных приложений до сложных платформ, в основе которых лежат методы машинного обучения. Благодаря нашим решениям жизнь десятков миллионов людей становится лучше и безопаснее. В нашу команду мы ищем ведущего аналитика SOC . Чем предстоит заниматься:   Мониторинг и анализ событий информационной безопасности от различных источников в SIEM системе / Threat Hunting платформе   Выполнение роли выделенного клиентского аналитика 2-ой линии Центра мониторинга и реагирования на киберугрозы   Адаптация сценариев выявления инцидентов в SIEM системе / Threat Hunting платформе под особенности инфраструктур клиентов   Фильтрация ложных срабатываний сценариев выявления инцидентов в используемой SIEM системе / Threat Hunting платформе   Реагирование и оповещение заказчиков об инцидентах ИБ в соответствии с установленным SLA   Расследование типовых и нетиповых инцидентов ИБ, подготовка рекомендаций для заказчиков по инцидентам ИБ   Взаимодействие с заказчиками по вопросам реагирования на инциденты ИБ   Разработка планов реагирования на инциденты ИБ (playbook-и)   Участие в разработке новых сценариев выявления инцидентов в SIEM / Threat Hunting платформе   Что для нас важно:   Высшее техническое образование   Знание сетевых технологий в объеме сертификации CCNP   Знание операционных систем Windows/Linux на уровне администратора   Уверенное знание современных тактик и техник атакующих, основных векторов атак на корпоративные инфраструктуры, способов их обнаружения и противодействия   Понимание классификации современного вредоносного ПО   Опыт работы с SIEM системами (желательно IBM QRadar)   Опыт работы с СЗИ – IDS\WAF\NGFW\AV\EDR   Опыт анализа логов от различных систем, умение их правильно интерпретировать   Английский язык не ниже Intermediate для взаимодействия с зарубежными заказчиками, чтения технической литературы   Будет дополнительным преимуществом опыт программирования на Python/Go для автоматизации рутинных задач   Будет дополнительным преимуществом наличие профильных сертификаций (SANS, Offensive Security, eLearnSecurity, EC-Council)   Мы предлагаем: Забота о здоровье. ДМС, страхование жизни, страховка для выезда за границу, консультации психолога и телемедицина, дополнительные дни отпуска Ипотечные программы. Субсидия ипотеки от Сбера и льготная ипотека для ИТ-специалистов Комфортный офис. Штаб-квартира в центре Москвы, 10 минут от метро. Игровые комнаты для отдыха и общения, пространства для сна, кухня на каждом этаже с напитками, фруктами и снеками, удобные рабочие места Обучение. Сертификация, профильные курсы, конференции, митапы, хакатоны, CTF-ы Корпоративный спорт. Спортивные зоны в офисе и скидки на фитнеc Современная техника. Техника на базе macOS, Windows или Linux Work-life balance. Классные корпоративы и поддержка мероприятий по интересам сотрудников Бесплатная подписка на СберПрайм+. Скидки на такси, доставку из кафе и супермаркетов, доступ к фильмам и музыке, а также другие предложения от сервисов экосистемы Сбера Свободная атмосфера. Никакого дресс-кода и лишней бюрократии Предусмотренные законодательством гарантии. Льготы для сотрудников BI.ZONE, как аккредитованной IT-компании


Ты с нами?




Бренд BI.ZONE представляет ООО ""БИЗон""

Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Бауманская, Комсомольская, Красносельская, Ольховская улица, 4с2Показать на большой карте","Москва, Бауманская, Комсомольская, Красносельская, Ольховская улица, 4с2",https://hh.ru/vacancy/80559602
80559616,Контур,Инженер по эксплуатации зданий и сооружений (вентиляция/кондиционирование),от 55 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день","['AutoCAD', 'MS Visio', 'Управление проектами', '3 группа по электробезопасности', 'Проектная документация']","Обязанности: - оценка технического состояния систем вентиляции, кондиционирования в офисных помещениях, в т.ч. обследование параметров работы систем, проверка их соответствия требованиям санитарно-гигиенических норм; - организация качественного выполнения работ по техническому и организационному обслуживанию систем вентиляции и кондиционирования; - взаимодействие с подрядчиками, осуществляющими монтаж и обслуживание систем вентиляции и кондиционирования; - выполнение ревизий, выполнение профилактических работ оборудования, как с привлечением подрядчиков, так и конкретными личными действиями (в т.ч. необходимые испытания, замена расходных материалов, чистка, смазка и т.п.); - проверка работоспособности оборудования, замеры параметров, изменение режимов работы, ликвидация аварий; - участие в расследовании причин технологических нарушений в работе оборудования, разработке и выполнении мероприятий по их предотвращению; - подготовка предложений, участие в подготовке технических заданий и исходных данных для проектирования, рассмотрения и подготовке замечаний по проектам развития и модернизации, повышения технического уровня эксплуатации оборудования; - разработка инструкции по обеспечению надежной и безопасной эксплуатации, поиску и устранению неисправностей, оперативному обслуживанию и ведению учета работы оборудования; - оформление заявок на закуп или на проведения тендеров на поставку оборудования, запасных частей, материалов; Требования: - высшее образование - знание MS Office, желательно навыки работы в AutoCAD и (или) Visio; - общие понятия в нормативной документации в области эксплуатации электрооборудования; - опыт в проектирование систем вентиляции и кондиционирования, в анализе проектной документации; - опыт эксплуатации систем вентиляции и кондиционирования; - понимание технических характеристик, режимов работы и правил технической эксплуатации энергетического оборудования, инженерных систем, правил их эксплуатации; - опыт проектирования и ведения технической документации; - умение читать тех чертежи и желательно электрические схемы; - понимание работы систем гарантированного электроснабжения (ДГУ и ИБП); - приветствуется навыки ведения переговоров и заключения договоров с подрядчиками; - ответственность, умение работать в команде; - стремление к развитию в профессиональной сфере; - группа допуска по электробезопасности 3 (в электроустановках напряжением до 1000 В). Условия: - место работы Народной воли, 19а - частичная компенсация обедов, ДМС - официальное трудоустройство, зарплата ""белая"".Ключевые навыкиAutoCADMS VisioУправление проектами3 группа по электробезопасностиПроектная документацияКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЕкатеринбург, улица Народной Воли, 19аПоказать на большой карте","Екатеринбург, улица Народной Воли, 19а",https://hh.ru/vacancy/80559616
80559646,ООО Интэкс,Секретарь / офис-менеджер,от 50 000 руб. до вычета налогов,,0,0,не требуется,"Полная занятость, полный день","['Пользователь ПК', 'Грамотная речь', 'Поиск информации в интернет', 'Деловое общение', 'Электронная почта']","Обязанности:  Работа с документами,обработка входящих звонков и электронной почты Просмотр и отбор резюме сотрудников  Требования:  Опытный пользователь компьютера,интернета и офисных приложений (Word;Exсel) Умение общаться с контрагентами  Условия:  Оформление по ТК РФ Ключевые навыкиПользователь ПКГрамотная речьПоиск информации в интернетДеловое общениеЭлектронная почтаЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСанкт-Петербург, Академическая, Пискарёвский проспект, 150к2Показать на большой карте","Санкт-Петербург, Академическая, Пискарёвский проспект, 150к2",https://hh.ru/vacancy/80559646
80559916,АО КБ НАВИС,Инженер-системотехник,з/п не указана,,0,0,1–3 года,"Полная занятость, полный день",[],"Обязанности:   Участие в разработке навигационной аппаратуры потребителей ГНСС ГЛОНАСС/GPS;   Разработка структуры проектируемых изделий, формирование предложений по реализуемым информационным потокам, анализ алгоритмов взаимодействия с внешними устройствами и определение сценариев использования;   Разработка и согласование технических заданий, подготовка исходных данных для эксплуатационной и проектной документации (схемы деления, подключения, схемы рабочих мест, методики проверок характеристик по назначению, и т.д.);      Участие в отработке заложенных функциональных решений в макетах и опытных образцах; Проведение проверок и испытаний функциональных характеристик и исследование отказов.         Требования:  Высшее профильное образование (приборостроение, РЭА, системная инженерия); Желателен опыт работы в отрасли разработки или радиоэлектронного приборостроения. Опытный пользователь MS Office (готовность осваивать другие пакеты программ и САПР);  Владение основами проектирования РЭА, разработки алгоритмов программного обеспечения, рабочих мест и методик испытаний;   Чтение и понимание электронных функциональных и принципиальных схем, сборочных чертежей;   Владение правилами построения конструкторской и эксплуатационной документации, навыки ее разработки в соответствии с ГОСТ и ЕСКД;   Развитое техническое мышление.   Условия:   Стабильное предприятие, более 26 лет на рынке разработки и производства навигационной аппаратуры ГЛОНАСС/GPS;   Полное соблюдение ТК РФ;  График работы с пн. по пт. с 09 00 до 17 45; Зарплата белая, без задержек, ежегодная индексация. Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Дмитровское ш., 157Показать на большой карте","Москва, Дмитровское ш., 157",https://hh.ru/vacancy/80559916
80559943,АО Газпром газораспределение Владимир,Инженер ПТГ,от 31 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день",[],"Обязанности:  Подготавливать акты о готовности и подключении, распоряжения и приказы на пуск  Подготавливать предложения по развитию и усовершенствованию системы газоснабжения в зоне ответственности РЭГС Предоставление ежемесячных, квартальных отчетов входящих в компетентность подразделения, а так же своевременное предоставление информации по запросам и служебным запискам Осуществлять проверку технических характеристик и подготовку заключений о техническом состоянии объектов газораспределения в зоне ответственности РЭГС, планируемых к приобретению в собственность Общества. Участвовать в разработке планов по капитальному и текущему ремонту, плана капитальных вложений и реконструкции основных средств Выполнять работы по разработке, и развитию геоинформационной системы ГИС Общества. Подготавливать ответы на жалобы и письма, входящие в компетенцию подразделения. Проводить рассмотрение выполненных топографических сьемок, планов инженерных сетей на полноту и правильность нанесения. Своевременно обновлять и поддерживать в актуальном состоянии производственные инструкции Вести актуальную базу данных в информационной системе Общества в пределах компетенции должности, обеспечивать своевременное и полное отражение изменений на основании первичных документов. Выполнять отдельные законные указания и поручения непосредственного руководителя по направлению деятельности.  Требования:  высшее профессиональное (техническое образование)  Условия:  Полный социальный пакет Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКиржач, Некрасовская улица, 5АПоказать на большой карте","Киржач, Некрасовская улица, 5А",https://hh.ru/vacancy/80559943
