vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url
80407596,ПАО МТС,Торговый представитель,от 68 000 руб. до вычета налогов,,0,0,не требуется,"Полная занятость, полный день","['Поиск и привлечение клиентов', 'Мерчендайзинг', 'Развитие продаж', 'B2C продажи', 'Навыки переговоров', 'Коммуникабельность', 'Знание города']","






МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее. В команду Блока по продажам и обслуживанию мы ищем Торгового представителя Чем предстоит заниматься:  посещать торговые точки по маршруту, отгружать сим-карты МТС; заниматься поиском новых торговых точек; выполнять план продаж; вести текущую отчетность; размещать рекламные материалы; обучать и мотивировать продавцов.  Что мы ждем от кандидата:  знание ПК (MS Windows, MS Office); коммуникабельность, желание достигать высоких результатов; навыки ведения переговоров; готовность к разъездному характеру работы.  Что мы предлагаем:  оформление по трудовому договору (аутсорсинг) ; совокупный доход: оклад + ежемесячная премия по результатам выполнения KPI; компенсацию транспортных расходов и сотовой связи; карьерное развитие в любом городе России: большинство ключевых вакансий МТС закрываются внутренними кандидатами;  возможность участия в волонтерских программах: мы помогаем детям из детских домов, учим пенсионеров безопасному поведению в интернете, сдаем кровь, очищаем парки от мусора и многое другое.   # развитие территории # мтс # торговый представитель # прямые продажи # мерчендайзинг # телекоммуникации


Ключевые навыкиПоиск и привлечение клиентовМерчендайзингРазвитие продажB2C продажиНавыки переговоровКоммуникабельностьЗнание городаЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80407596
80408636,ПАО МТС,Супервайзер агентов прямых продаж,от 60 000 руб. до вычета налогов,,0,0,не требуется,"Полная занятость, полный день","['Работа в команде', 'Мотивация персонала', 'Обучение и развитие', 'Ведение переговоров', 'Ориентация на результат', 'B2C продажи']","






МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее. В команду по продажам мы ищем Супервайзера агентов прямых продаж Команда департамента управления продажами на массовом рынке координирует всю дистрибуцию МТС в розничном сегменте. Именно они обеспечивают бесперебойную работу крупнейшей в России непродовольственной розничной сети, нашей агентской сети в более чем 200 городах, где МТС предоставляет услуги фиксированной телефонии, ШПД и цифрового кабельного телевидения, и многое другое. Что нужно делать:  формировать и развивать команду агентов по продажам, целевой формат работы - поквартирный обход и визуализация; контролировать работу вверенной группы агентов (продажа услуг Интернет+ТВ); выполнять планы продаж; планировать работу агентов, контролировать выполнения задач; проводить мотивационные мероприятия для сотрудников.  Что мы ждем от кандидата:  опыт личных продаж и управления командой; развитые коммуникативными навыками; уметь самостоятельно принимать решения; готовность работать в команде, активно помогать отделу продаж в достижении максимальных результатов; знание ПК (MS Windows, MS Office).​​​​​  Что мы предлагаем:  оформление по трудовому договору в штат компании; совокупный доход: оклад + ежемесячная премия по результатам выполнения KPI; график работы 5/2 с 12:00 до 21:00; программу ДМС с первого месяца работы - это 100% покрытие расходов в частных клиниках, включая стоматологию. Застраховать близких родственников можно со скидкой 50%. Для любителей путешествий - страховка в поездках за границу. А еще есть страхование жизни; корпоративную сотовую связь компенсацию транспортных расходов; доступное обучение в одном из лучших в стране корпоративных университетов; работу и развитие в экспертных командах профессионалов, которые готовы делиться опытом и обмениваться идеями.  # супервайзер # мтс # продажи # b2c # команда # управление # координатор # подбор # обучени # развитие # бизнес


Ключевые навыкиРабота в командеМотивация персоналаОбучение и развитиеВедение переговоровОриентация на результатB2C продажиЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80408636
80408823,Восточный Ветер,Продавец-консультант автозапчастей,от 45 000 до 80 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день",[],"Новый магазин по продаже автозапчастей Запчасти ГАЗ Детали Машин, приглашает в свою команду Продавца-консультанта автозапчастей. Требования:  Успешный опыт продаж запасных частей Знание устройства автомобиля Умение работать с электронными каталогами  Обязанности:  Консультирование клиентов магазина по ассортименту запасных частей/автотоваров Подбор и продажа запасных частей/автотоваров  Условия:  Официальное трудоустройство График работы: 2/2 с 09:00 до 19:00 Повышение квалификации, обучение от компаний-производителей Социальные гарантии, материальная помощь Скидки на покупку автомобилей брендов компании и сервисное обслуживание Льготные условия на кредитование от банков партнеров Место работы: Гурзуфская, 53 (Посадская, 10)     Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЕкатеринбург, Гурзуфская улица, 53Показать на большой карте","Екатеринбург, Гурзуфская улица, 53",https://hh.ru/vacancy/80408823
80409225,Первая Форма,"Технический писатель (продуктовая российская IT-компания, удаленно)",от 60 000 до 80 000 руб. на руки,,0,0,1–3 года,"Полная занятость, удаленная работа",[],"Рассмотрим кандидатов со всех регионов РФ, готовых работать удаленно по часовому поясу МСК с 09:00 до 18:00 или с 10:00 до 19:00. Кандидаты из г. Москва могут выбрать любой из режимов работы: удаленно, в офисе или гибрид. Первая Форма российская продуктовая IT-компания. Более 15 лет разрабатываем, внедряем и поддерживаем BPM-систему «Первая Форма» (web, desktop и mobile). С её помощью мы помогаем клиентам автоматизировать документооборот, управление проектами, CRM и корпоративные коммуникации (аудио- и видеозвонки, общение в мессенджере, внутренний портал). А ещё успешно заменяем сервисы, доступ к которым ограничен в России – Slack, MS Teams, Jira, Trello, Salesforce, Asana и другие.   Продукт ориентирован для решения задач среднего и крупного бизнеса из разных отраслей, а также госучреждений. Выделяется высокой скоростью внедрения и возможностями гибкой настройки без разработки (low-code) под любые нужды конкретного клиента. Нам доверяют «Спортмастер», OBI, «ВкусВилл», QIWI Банк, «Уралсиб», «Газпром», Академия Росатома, «Сколково» и другие крупные компании. На ежедневной основе, вместо 5 или 7 приложений, владельцы бизнеса, топ-менеджмент и линейный персонал используют всего лишь одно приложение — BPM-систему «Первая Форма».   «Первая Форма»:   входит в десятку крупнейших российских поставщиков BPM-систем;   включена в реестр отечественного ПО;   резидент «Сколково».   Обязанности: Разработка технической документации на программное обеспечение (web и mobile):  Функциональные требования (ФТ) Программа и методика испытаний (ПМИ) Инструкции для пользователей  Требования:  Опыт работы бизнес-аналитиком или техническим писателем в проектах, связанных с разработкой и внедрением информационных систем Навыки написания технической документации по проектам и продукту  Формат работы: 5-дневная рабочая неделя, 8-часовой рабочий день, гибкое начало дня. Наш головной офис находится в г. Москва, однако можно работать полностью в удаленном формате, из любого города и из любого места, где есть интернет и ноутбук. Для нас важно, как вы работаете, а не где вы находитесь. Главное быть на связи с 10:00 до 19:00 по МСК, соблюдать все договоренности с коллегами и клиентами, и присутствовать на всех обязательных встречах. Почему вам стоит выбрать нас:  Интересные и амбициозные задачи, современные технологии и актуальные подходы к разработке Стабильная и надёжная компания, полное соблюдение ТК РФ (отпуск, больничные), полностью «белая» зарплата (без конвертов и задержек) Оплата конференций и курсов повышения квалификации Команда из 100+ ИТ-специалистов: разработчиков, системных аналитиков, специалистов по тестированию, дизайнеров, бизнес-аналитиков, специалистов внедрения, руководителей проектов, специалистов технической поддержки, DevOps и т.д.  Аккредитованная ИТ-компания с бонусами для сотрудников: отсрочкой от армии (для военнообязанных), льготной ипотекой, бронью от мобилизации и прочее  Как плюс — хороший адекватный руководитель :)  Этапы отбора:  Знакомство с будущим руководителем (видеозвонок, ~60 мин.) Оффер  Ждём вас в команде «Первой Формы»!Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Таганская, улица Земляной Вал, 68/18с5Показать на большой карте","Москва, Таганская, улица Земляной Вал, 68/18с5",https://hh.ru/vacancy/80409225
80410961,ООО Тимерлайн-Проф,Бухгалтер,от 42 000 до 42 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день","['Гибкость', 'Планирование карьеры', 'Кассовая дисциплина', '1C: Предприятие', 'Умение управлять временем', 'Знание программы 1С', '1C: Бухгалтерия', '1С: Бухгалтерия', 'Бухгалтерская отчетность', 'Первичная бухгалтерская документация']","Мы команда ООО «Тимерлайн-Проф», являемся производственно-строительной компанией, приглашаем на работу: БУХГАЛТЕРА от этого сотрудника ожидаем высокой внимательности в работе Чем предстоит заниматься: 1. Работа с расчетными счетами 2. Знание финансовой аналитики 2. Формирование актов сверок 60 счет3. Выгрузка реализации в базу (62 счет) Для этого необходимо: 1. Опыт работы бухгалтером от 2 лет 2. Ответственность, четкость и пунктуальность 3. Позитивный настрой и высокая скорость обработки данных От нас: 1. Удобное месторасположение 2 Комфортный офис 3. Официальное трудоустройство 4. График работы 5*2, выходные сб, вс 5. Режим работы с 8-30 до 17-00Ключевые навыкиГибкостьПланирование карьерыКассовая дисциплина1C: ПредприятиеУмение управлять временемЗнание программы 1С1C: Бухгалтерия1С: БухгалтерияБухгалтерская отчетностьПервичная бухгалтерская документацияКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКазань, Аметьево, Гвардейская улица, 16БПоказать на большой карте","Казань, Аметьево, Гвардейская улица, 16Б",https://hh.ru/vacancy/80410961
80411750,ПАО МТС,Agile Cluster Lead,з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день","['Agile Project Management', 'Scrum', 'Agile']","






МТС Digital – сердце цифровой Экосистемы МТС. 12 гильдий инженеров, суперкомпьютер, системы видеоаналитики, IoT, собственная лаборатория AI и 20+ петабайт данных. Финтех, стриминг, гейминг, мобильные приложения, облачные сервисы. Каждый день мы работаем над тем, чтобы вывести мобильную и веб-разработку на новый уровень, благодаря сплоченным продуктовым командам и agile практикам. Приглашаем в команду Cluster Agile Lead. Его задача - внедрять фреймворки масштабирования в одном из кластеров нашей Экосистемы. Чем предстоит заниматься:  ​​управлять работой команды трансформации Кластера (agile-коучи, scrum-мастера) с привлечением ключевых представителей от бизнеса и ИТ; определять метрики трансформации и выстраивать процесс выявления отклонений. Принимать меры по их устранению; создавать дорожную карту активностей в рамках трансформации кластера; анализировать текущую организационную структуру Кластера и формировать предложения по его перенарезке; внедрять agile практики в работу продуктовых команд и менеджмента кластера; выстраивать методологический подход к стандартизации производственного процесса (определение необходимого уровня стандартизации процессов, артефактов, ролей, инструментов, шаблонов, практик, метрик и т.п.)  Что мы ждем от кандидата: ​ ​ ​ ​ ​  опыт работы в ИТ от 5 лет; опыт участия в проектах Agile-трансформации в крупных компаниях с применением фреймворков масштабируемого Agile; приветствуется практический опыт работы на ключевых ролях в продуктовых «историях» (PO, RTE, Agile Coach, Scrum Master и т.п.); наличие управленческого опыта (управление командой не менее 10 человек); ​​экспертные знания практик Agile в том числе фреймворков масштабируемого Agile (SAFe, LeSS, Spotify и т.п.); приветствуется наличие сертификатов по Agile продвинутого уровня и выше.  Что мы предлагаем:  собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability - не будут для вас проблемой, вы сможете сосредоточиться на фичах; профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; внутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентации; участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре ""Hello, conference!""; полезные курсы и вебинары в корпоративном университете и электронные библиотеки.  А еще:  медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. А еще можно застраховать родственников с корпоративной скидкой; доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; корпоративный и командный психолог в офисе и массажный кабинет; единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; скидки и предложения от партнеров на фитнес, занятия английским и прочее. 


Ключевые навыкиAgile Project ManagementScrumAgileЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Технопарк, проспект Андропова, 18к9Показать на большой карте","Москва, Технопарк, проспект Андропова, 18к9",https://hh.ru/vacancy/80411750
80411793,ПАО МТС,Методолог [Governance],з/п не указана,,0,0,3–6 лет,"Полная занятость, гибкий график","['Agile Project Management', 'Scrum', 'SAFe', 'Kanban']","






МТС – это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее. Мы ищем в команду Центра практик Agile Методолога-эксперта. Чем предстоит заниматься:  разрабатывать единую методологию масштабирования практик Agile на всех уровнях организации; тиражировать методологии во все ИТ кластера; формировать и развивать методики оценки уровня зрелости команд по направлению; оказывать консультации продуктовым командам по запросам, связанным с внедрением методик и применением лучших практик Agile.  Что мы ждем от кандидата:  опыт работы на аналогичной должности от 3-х лет; опыт участия в проектах Agile-трансформации в крупных компаниях с применением фреймворков масштабируемого Agile на ключевых ролях (PO, RTE, Agile Coach, Scrum Master и т.д.); успешные кейсы внедрения изменений; экспертные знания Scrum, Kanban, SAFe; экспертные знания других фреймворков масштабирования Agile; наличие профильных сертификатов приветствуется; понимание жизненного цикла разработки ПО, включая соответствующие инструменты и практики; опыт в формировании и проведении Agile тренингов и воркшопов.  Что мы предлагаем:  собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability - не будут для вас проблемой, вы сможете сосредоточиться на фичах; профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; внутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентации; участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference! полезные курсы и вебинары в корпоративном университете и электронные библиотеки.  А еще:  медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. А еще можно застраховать родственников с корпоративной скидкой; доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; корпоративный и командный психолог в офисе и массажный кабинет; единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; скидки и предложения от партнеров на фитнес, занятия английским и прочее. 


Ключевые навыкиAgile Project ManagementScrumSAFeKanbanЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Технопарк, проспект Андропова, 18к9Показать на большой карте","Москва, Технопарк, проспект Андропова, 18к9",https://hh.ru/vacancy/80411793
80412040,ООО Новосел,Помощник риелтора,от 75 000 руб. на руки,,0,0,более 6 лет,"Полная занятость, гибкий график","['Работа в команде', 'Грамотная речь', 'Ориентация на результат', 'Навыки продаж', 'Деловое общение']","Помощник риелтора, Срочно! (можно без опыта) С июля 2022 года ""Новосел-Владис"" является федеральным агентством и является одним из лидером в России. Если Вы:• Ждете пятницу и ненавидите понедельник• Давно не были на море, мечтаете о хорошей машине и квартире• Умнее своих коллег, но это не ценят• Перестали испытывать радость от работыТо «Новосел» - это уникальный шанс, изменить свою жизнь к лучшему. Вы получите:• Высокий, растущий доход• Профессиональное обучение за счет компании• Сопровождение сделок опытным наставником, юристом и ипотечным брокером• Современный офис• Энергичных, умных и отзывчивых коллег• Регулярные корпоративные мероприятия• Реальный карьерный рост. Что мы ждем от Вас:• Ставить высокие цели и достигать• Быть вежливым и дипломатичным• Оставаться невозмутимым при любом развитии событий Ваши обязанности:• Обработка входящих заявок• Подбор новых объектов для покупки/продажи• Переговоры с собственниками, покупателями и контрагентами Приходи в наш дружный коллектив и получай ценный опыт от ведущих специалистов компании!   Ключевые навыкиРабота в командеГрамотная речьОриентация на результатНавыки продажДеловое общениеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКалуга, улица Суворова, 154АПоказать на большой карте","Калуга, улица Суворова, 154А",https://hh.ru/vacancy/80412040
80412426,ООО МОСТ,Менеджер по перевыпуску банковских карт,от 40 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день","['Грамотная речь', 'Пользователь ПК', 'Работа в команде', 'Консультирование']","В связи с расширением компании, приглашаем в дружную команду МЕНЕДЖЕРА ПО ПЕРЕВЫПУСКУ КАРТ  Обязанности:  Консультирование и информирование клиентов о необходимости перевыпуска действующих карт банка (только действующие клиенты, поиском заниматься не нужно); Внесение данных в систему.  Требования:  Уверенный пользователь ПК; Четкая и грамотная речь; Доброжелательность, активность и коммуникабельность; Желание развиваться в банковской сфере.  Условия:  Обучение за счет компании; Заработная плата от 35000: оклад + бонусы; График работы:5/2 с 09:00 до 18:00 (сб-вс:выходные + все праздничные дни); Возможность быстрого карьерного роста; Официальное оформление;​​​ Дружный коллектив и опытные наставники.  Ждем Ваши резюме и до встречи на собеседовании! Доступно соискателям с инвалидностью Ключевые навыкиГрамотная речьПользователь ПКРабота в командеКонсультированиеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресРостов-на-Дону, микрорайон Рабочий Городок, улица Фрунзе, 3Показать на большой карте","Ростов-на-Дону, микрорайон Рабочий Городок, улица Фрунзе, 3",https://hh.ru/vacancy/80412426
80412689,ПАО МТС,Middle Data analyst [Task Mining],з/п не указана,,0,0,1–3 года,"Полная занятость, полный день","['SQL', 'Python', 'Tableau', 'Power BI', 'Анализ данных']","МТС Digital – сердце цифровой экосистемы МТС. Облачные сервисы, суперкомпьютер, системы видеоаналитики, IoT, собственная лаборатория AI и 20+ петабайт данных, финтех, стриминг, гейминг, мобильные приложения. Каждый день мы работаем над тем, чтобы вывести мобильную и веб-разработку на новый уровень, благодаря сплоченным продуктовым командам и agile методологиям. Сейчас мы в поиске Data аналитика на проект Task Mining.Task Mining - технология для повышения эффективности массовых, сложных, транзакционных бизнес-процессов, оказывающих существенное прямое влияние на бизнес компании. Ландшафт работ включает в себя подготовку и верификацию данных, собранных агентами мониторинга, подготовку дашборд панелей, формирование методологии исследования и анализа процессов: поиск отклонений, проверки гипотез, расчет KPI, формирование заключений. Чем предстоит заниматься:  проводить интервью с участниками процесса; составлять сложные запросы на SQL в Clickhouse; обрабатывать сырые данные; строить аналитические отчеты в Proceset; искать оптимальные метрики, анализировать процессы и бизнес-требования; выявлять потребности компании и предлагать способы решения поставленных задач; применять на практике основы теории вероятностей и статистики.  Что мы ждем от кандидата:  опыт работы с технологией Task Mining; навыки работы в BI-системах (Tableau, Power BI, Qlik и т.п.); навыки работы с базой данных Clickhouse; опыт работы в сфере анализа и оптимизации бизнес-процессов организации; опыт обработки данных в Python будет преимуществом.  Что мы предлагаем:  собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability - не будут для вас проблемой, вы сможете сосредоточиться на фичах; профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; внутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентации; участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference! полезные курсы и вебинары в корпоративном университете и электронные библиотеки.  А еще:  медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. А еще можно застраховать родственников с корпоративной скидкой; доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; корпоративный и командный психолог в офисе и массажный кабинет; единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; скидки и предложения от партнеров на фитнес, занятия английским и прочее. Ключевые навыкиSQLPythonTableauPower BIАнализ данныхЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80412689
80413019,ООО Траектория Логистики,Экспедитор,от 60 000 до 60 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день","['Документальное сопровождение', 'Экспедирование', 'Документооборот', 'Транспортная логистика']","Обязанности:  Экспедирование грузов по Москве и Московской области; Приемка/сдача грузов в соответствии с сопроводительными документами; Фото/видео фиксация сопроводительных документов и процесса погрузки/выгрузки; Контроль заполнения сопроводительной документации; Обеспечение сохранности транспортируемых грузов и документации; Своевременный возврат документов в офис (не чаще 1-2 раз в неделю), Выполнение поручений Руководителя в рамках функционала отдела логистики.  Требования:  Опыт работы экспедитором от 1 года; Знание стандартного документооборота при приемке/сдаче/транспортировке грузов: (ТН (товарная накладная), ТрН (транспортная накладная), ТТН (товарно-транспортная накладная)); Знание Москвы и МО; Ответственность, внимательность, коммуникабельность; Опрятный внешний вид; Вежливое обращение с клиентами и контрагентами; Доступность по средствам связи во время работы; Просьба приложить к резюме фотографию.  Условия:  Разъездная работа; Офис находится в 10 мин. ходьбы от м. Сретенский бульвар, Чистые пруды, Тургеневская; Официальное трудоустройство с первого дня работы; График работы 5/2 с 08.00 до 17.00, переработки оплачиваются дополнительно; Заработная плата 60 000 рублей в месяц. Выплаты стабильно 2 раза в месяц; Оплачиваемый отпуск, больничный; Компенсация расходов на рабочую одежду; Испытательный срок 3 месяца под руководством опытного наставника; Корпоративная мобильная связь. Ключевые навыкиДокументальное сопровождениеЭкспедированиеДокументооборотТранспортная логистикаЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Сретенский бульвар, Сухаревская, Тургеневская, Чистые пруды, Просвирин переулок, 6Показать на большой карте","Москва, Сретенский бульвар, Сухаревская, Тургеневская, Чистые пруды, Просвирин переулок, 6",https://hh.ru/vacancy/80413019
